step_order,x_dif,y_dif,z_dif,rx_dif,ry_dif,rz_dif,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,x_t,y_t,z_t,rx_t,ry_t,rz_t
2431,-0.0968922,-0.53861,0.785876,3.11911,1.82533,1.56359,-258.95285917173663,-181.09362439140904,118.56272950421639,-102.66888026728734,80.16252511675349,-2.9559064538137707,417.47233220000004,-3042.12179,-444.55792599999995,-77.635081,-22.117420000000003,-86.641031
2432,0.265971,-0.875002,0.979114,3.60706,1.83866,1.46491,-230.52613112411595,-158.5993013545729,37.896918260219984,-19.38167251900841,21.615348483325924,-30.894113496572043,-49.039501,-2850.136498,-253.268334,-79.69304100000001,11.276465000000002,-87.91361500000001
2433,-0.0486941,-0.665245,0.859206,3.71242,1.33537,1.70641,-246.07563272617136,-169.09474224577934,96.84934794214357,-124.91912328339774,41.653344156656686,5.555347215386901,320.4189441,-2940.215255,-364.76219599999996,-105.16877,4.2694747,-98.22430800000001
2434,-0.0959023,-0.818169,1.03401,3.62403,1.45276,1.68576,-257.084443801815,-156.75265838086628,63.37887242398628,-93.85564346258502,56.0229537711992,0.851633007526553,313.47311229999997,-2780.132331,-191.74235,-99.763761,-0.2721758000000001,-94.914254
2435,-0.27968,-0.611865,1.07388,3.50807,1.8176,1.42318,-272.24662593436193,-158.5505999419868,77.68104490604189,-84.30386405995907,62.94113266850633,-1.7491484752871824,554.86495,-2910.7396350000004,-156.19127,-80.195569,7.8372852,-88.727019
2436,0.0146441,-0.783799,1.11995,3.47327,1.6017,1.62822,-247.29603282980003,-150.6059671547028,56.357274644658034,-83.61917949477774,51.5474085460938,-0.8022383160083248,222.6207059,-2851.022601,-107.9353,-91.921416,-5.9397754,-91.123131
2437,-0.296465,-0.711633,1.07725,3.47074,1.32963,1.60507,-277.82666190114105,-149.51734734395424,59.687305349958386,-103.41028765418663,80.61401585931657,-2.4005270038375612,540.544245,-2811.5323670000002,-145.57333,-106.66419,-3.830876,-96.941949
2438,0.275453,-0.603154,0.753846,2.92105,1.55134,1.47671,-218.00643034271232,-183.01303300509727,110.15113611390078,-108.67004021348758,45.2197199524485,1.2794777818845926,45.491309,-3109.026746,-473.866696,-94.392286,-28.836251,-92.16722399999999
2439,-0.39101,-0.473876,0.917064,3.46195,1.67291,1.64935,-299.0192248274399,-169.47747805292673,97.76035083640159,-102.53251631204621,104.9526900386788,3.291929011924145,712.74401,-3002.588324,-310.622144,-88.008124,-7.7665421,-89.39321
2440,-0.0251282,-0.501665,0.870661,2.9772,1.55681,1.45031,-243.6124871649039,-164.13751140230744,110.10931019485622,-126.83738598149573,66.08495209038915,0.43267251673981194,361.9376782,-3101.800235,-355.503991,-94.000777,-24.130651999999998,-91.949646
2441,-0.197218,-0.400865,0.91362,2.84843,1.67435,1.72142,-294.9569540599624,-166.63216964230705,103.48362625196337,-107.97733423917443,140.07958654255933,5.062357139722486,564.908128,-3133.2793349999997,-314.21308999999997,-85.11906699999999,-46.954176999999994,-88.07341699999999
2442,0.174309,-0.511127,0.874122,3.24532,1.51871,1.55781,-211.2157345548218,-166.51700512548578,105.67862756510957,-126.28791945596528,24.645894149111385,6.124460463712396,168.123921,-3162.8374729999996,-352.222022,-96.404571,-14.874417000000001,-92.85900000000001
2443,-0.137018,-0.698163,0.910434,3.5495,1.2517,1.40574,-255.4119799978281,-163.26948034268426,85.3993593642492,-126.56122032424267,44.1173491546168,10.534058246598237,390.338778,-2878.462737,-311.38203400000003,-110.81393,12.121163000000001,-95.071316
2444,-0.0416725,-0.644244,1.1319,3.57712,1.70195,1.5023,-242.97936880128435,-150.74462294112448,67.36264797353088,-84.54164154493836,34.4602601092458,-6.865008413918985,318.9749625,-2962.823756,-97.086628,-86.748829,7.1407498,-89.58479200000001
2445,0.323257,-0.429329,0.871022,3.09759,1.91618,1.72801,-194.64063849948224,-175.3600357355349,105.7777492636672,-71.34413169189497,32.4548505305084,-35.348688466375656,60.453145,-3288.201971,-362.173612,-70.343591,-31.766701,-81.162706
2446,-0.221742,-0.543695,1.08406,3.34866,1.32296,1.44985,-268.9641507260575,-145.27917853337155,73.20051494811885,-122.68917154474856,70.37124935576284,2.022082650575701,526.7837219999999,-2995.4211050000004,-138.36905,-107.32612999999999,-2.13322787,-94.82405899999999
2447,0.0631866,-0.598722,0.829664,3.79768,1.44891,1.48781,-226.81393756946335,-168.1310272343693,101.38259001721865,-166.023115506083,6.951467745204226,48.23055587008147,233.1754334,-3040.474878,-395.904704,-99.757422,21.003528,-93.737122
2448,-0.308343,-0.686688,0.921484,3.22881,1.72294,1.53508,-283.2405401073322,-172.5680123998624,87.3806474198116,-86.0892005495867,96.01626730802336,1.6463197397950535,563.417773,-2830.291912,-307.43982400000004,-84.457223,-14.568056,-88.96715999999999
2449,-0.10641,-0.429621,0.775151,2.89212,1.55113,1.48538,-263.62361111764307,-169.06895914499844,121.86640415094071,-133.89164235514644,92.9778721204446,0.17213371039115322,465.58612999999997,-3139.924479,-451.018931,-94.38132300000001,-30.951757,-92.169246
2450,-0.20111,-0.667153,0.935433,3.49607,1.58201,1.64225,-267.66640132008615,-167.48874154602765,90.45972261084462,-102.34229432406278,71.41116775392528,-0.024633289077618508,466.28611,-2886.3909470000003,-291.243263,-92.994815,-5.4114378,-91.580685
2451,-0.0100124,-0.85248,0.873624,3.5327,1.26005,1.6171,-250.96124384525186,-168.40547401823693,77.06568823407139,-109.64521438080025,52.068914731221874,6.227993937292536,221.3383124,-2777.14342,-349.507374,-110.10573000000001,-0.5080169599999999,-98.649474
2452,0.375249,-0.87906,0.922991,3.57041,1.81701,1.72038,-226.40942936610097,-167.69844409904553,51.95793280630503,-39.62948533691608,32.10213771182587,-15.298431496229087,-148.911269,-2884.2789399999997,-309.451521,-80.906927,-5.1900289,-85.290632
2453,-0.236442,-0.416375,0.897579,3.42861,1.48972,1.42178,-266.8780113939861,-158.79009630035148,107.07779050081903,-133.33358146268898,61.89319286121205,1.0175673145743906,582.826952,-3109.9488250000004,-327.123589,-97.976623,3.4968138,-92.55811299999999
2454,-0.103432,-0.852715,1.19568,3.63194,1.75678,1.55943,-256.5945648869781,-140.13630936427728,28.05894643892619,-55.27684813037985,48.088233153770965,-3.5092576331952174,306.470222,-2745.070685,-34.190178,-84.265505,7.1977822,-88.17333
2455,0.00501594,-0.773058,1.001233,3.64444,1.89242,1.61176,-245.41558534618065,-166.50268118060748,72.35883994707166,-60.58684908831377,40.427099883517705,-10.676724737585813,232.61948406000002,-2857.197142,-230.49425300000001,-77.521072,5.4699933000000005,-84.79243100000001
2456,-0.0430573,-0.435121,1.04962,3.68491,1.69128,1.57496,-219.82843613122836,-151.26429566130813,87.8401595715065,-82.21485993891208,10.511827484147162,-30.367393395508277,391.4457673,-3159.367279,-178.74352000000002,-87.738634,9.241658999999999,-89.371975
2457,0.224555,-0.461486,0.959582,2.93479,1.55994,1.69752,-208.22604077982916,-157.7862742432823,99.40473970842704,-122.44509152402284,47.28213883180141,0.6404235755074776,143.640335,-3223.8006139999998,-267.708412,-94.00074500000001,-40.749269,-92.48738
2458,-0.232844,-0.655224,1.02694,3.02584,1.64407,1.55678,-280.7178069353712,-160.71695336537644,78.1571728337956,-93.1079335399393,106.47045523798036,0.7062564261680093,506.407904,-2885.418076,-200.52677,-88.55644600000001,-27.476177,-90.267722
2459,0.166779,-0.412164,0.997203,3.48351,1.76435,1.50825,-194.10778775001054,-145.005304707299,67.14721584256169,29.61624572609177,14.047263559001907,-128.89029376144947,204.155351,-3253.479236,-233.33326300000002,-83.09441,1.4849024,-88.581619
2460,0.256349,-0.639567,1.21437,3.24734,1.74091,1.60351,-220.01063671007995,-142.67623127009222,48.90418234981678,-69.91746678201923,36.812079970919285,-12.190765711219013,46.76941,-3069.468233,-16.316921999999998,-83.367441,-17.381939,-88.123814
2461,0.315322,-0.673931,1.004689,3.26225,1.29991,1.51726,-218.1284703530752,-154.83726047174395,68.76123795144522,-124.45216268036611,31.517090507217787,24.7208370287145,-21.857000999999997,-3057.4088690000003,-219.429529,-109.03774999999999,-10.715457,-96.38384099999999
2462,0.215489,-0.780374,1.03507,3.15282,1.87029,1.6501,-235.7280149461087,-163.92207927133828,68.76352978262575,-65.14186355960382,61.03776687308173,-9.668089835037511,39.748652,-2921.650726,-197.36813999999998,-74.669055,-24.808454,-84.24511199999999
2463,0.303548,-0.781959,0.855199,3.15337,1.36304,1.62866,-228.78835013148415,-171.97901178646788,82.1483968346769,-105.2666709104105,52.347200332316916,9.156553115544712,-43.302127,-2950.011441,-370.13891900000004,-106.24759,-23.429421,-97.074439
2464,-0.014161,-0.559672,1.14092,3.31303,1.66718,1.44994,-236.94039364060552,-147.1504586922688,73.88691838668558,-98.33617342050806,40.40784850160131,-5.514902124628615,325.393291,-3052.258628,-87.708642,-87.966768,-4.9503414,-90.439148
2465,0.0629496,-0.506516,1.15521,2.94758,1.38616,1.73919,-240.7305094553959,-137.5958145006672,67.63365701062777,-120.52740178371998,81.76623398532465,3.5271281868253475,280.53677039999997,-3124.987984,-68.853886,-106.85454,-41.572917999999994,-98.948675
2466,-0.00424787,-0.897557,0.83083,2.92325,1.46533,1.44885,-258.36500447393234,-176.2824977856955,80.61573473270197,-90.26491696050016,83.94404656461691,1.8876724814159616,208.55347787,-2735.753643,-394.52017,-99.63058699999999,-26.909343000000003,-93.187631
2467,0.281614,-0.785814,0.913365,2.92072,1.62172,1.60191,-233.64760519198865,-171.69425176228788,80.29315949404331,-85.52999374153903,68.08113704862494,-1.830726206157909,-21.322109,-2937.726786,-315.888285,-89.73958900000001,-36.079184000000005,-90.649176
2468,0.23055,-0.872376,0.8549,3.45229,1.60731,1.71317,-235.49883182805632,-176.1002972068439,75.99884081953779,-77.12814063374063,45.83479014552144,-1.3418499674625342,-8.576854899999999,-2841.896724,-373.63230999999996,-91.603453,-12.019762,-90.96128200000001
2469,0.227032,-0.625732,0.903182,3.27258,1.5942,1.48673,-218.96498873396618,-170.99868099899908,92.94865127289293,-98.98189685562049,26.634573360230963,-2.52052155487181,77.691523,-3072.874968,-325.28040200000004,-92.050954,-9.3452422,-91.398612
2470,0.301365,-0.843898,0.743074,3.57492,1.40343,1.49459,-227.1072919605703,-181.9330075612757,81.92551625237103,-106.86465020103036,19.534996024985418,21.41212035339302,-70.282268,-2892.242202,-482.839114,-102.465327,8.0453175,-94.371926
2471,0.183632,-0.522521,0.86328,3.78862,1.83594,1.61809,-210.1185203771463,-163.9765102618757,78.26087819471428,18.987362964399377,13.148292778441643,-104.590007754361,147.91487800000002,-3154.459879,-367.75627,-81.373508,12.917734,-85.771024
2472,-0.318522,-0.534095,1.15193,3.30416,1.81809,1.54874,-287.72278893864063,-150.73029899624618,70.16727638069626,-85.37472217905858,96.60698679480323,3.9542854118292303,623.615052,-2970.914505,-78.02957799999999,-79.22667799999999,-10.7953662,-87.147798
2473,-0.337823,-0.578794,0.966034,3.15645,1.41193,1.41175,-288.75812367444206,-160.87222492785688,84.65852493514505,-112.98555832641294,98.62838189602478,-1.580469700400668,627.153453,-2922.229106,-257.520294,-102.56391,-11.3596995,-93.389197
2474,-0.195691,-0.871884,1.016449,3.44362,1.58102,1.44039,-265.5871374815564,-160.0506034496393,59.50911547567269,-78.82524162291814,60.77134149834589,-0.1803069533386944,388.79891100000003,-2695.723416,-210.63773899999998,-93.03382099999999,3.1411127000000003,-91.483262
2475,0.304745,-0.704323,0.83931,3.76336,1.31841,1.57041,-218.5581886994233,-164.60905566770012,77.98929619982226,-173.88180462409736,11.865497570923244,71.69191707353939,-28.292442,-3024.944877,-384.99546000000004,-105.88761000000001,14.856273999999999,-96.902531
2476,-0.232998,-0.465987,0.846923,3.31122,1.79366,1.44291,-272.1429205734433,-173.08711216225092,114.30737195977976,-108.20365256825109,75.18065708809097,-1.234890206267512,564.8547279999999,-3064.056213,-382.932803,-80.84399,-4.5667032,-88.88016999999999
2477,-0.295354,-0.439464,1.15273,3.83415,1.50772,1.64748,-273.07111220155525,-141.251858191397,71.60368157308923,-113.64847049537931,57.73065447958662,-0.604052214672573,627.161804,-3068.224136,-72.468812,-96.763826,13.75468,-93.364247
2478,-0.0548034,-0.656314,0.901045,3.75968,1.8046,1.61776,-244.3424353959006,-173.9734778713183,94.18509419478525,-79.65946817262862,32.503666534653554,-9.727734741510629,326.9998734,-2946.4037860000003,-328.97990500000003,-82.646185,11.255408,-86.541677
2479,0.374342,-0.85486,1.06538,3.37982,1.71882,1.46797,-224.69513964306955,-149.85997610544246,29.22503014357644,-40.435579658885636,26.195172027145134,-15.138633567167098,-141.41062200000002,-2907.0121400000003,-166.08917,-85.333455,-2.09252919,-89.71075099999999
2480,0.149793,-0.603519,1.018382,3.76209,1.58479,1.65291,-220.42087449139362,-160.03054992680973,79.59873464634474,-95.6341044586711,9.551607515287415,-3.4681421818166296,152.763807,-3067.2724810000004,-209.309132,-93.159699,9.217042,-91.541927
2481,-0.0601999,-0.535604,1.02164,3.50315,1.37818,1.54374,-239.73528176525366,-150.08973218128992,86.08977350738185,-132.79500113526603,38.26458527735544,9.332050088193283,375.2012999,-3058.728796,-202.10407999999998,-103.90990000000001,1.1453128000000001,-95.348106
2482,0.24979,-0.722544,0.891787,3.5022,1.46579,1.65919,-224.57997512624826,-170.60964265610522,84.46486520039082,-105.40475373903703,29.32375077167748,7.918219432928463,22.199818999999998,-2989.1031559999997,-335.038537,-99.290227,-5.7633512,-94.532429
2483,-0.0821083,-0.509458,0.840299,3.58783,1.71367,1.42261,-236.6739682658697,-173.35353753698672,111.03177224501684,-98.87876445249695,23.468637767456084,-13.831659540694178,402.30915830000004,-3075.248242,-388.374799,-86.020929,12.315294999999999,-89.962328
2484,-0.0848117,-0.563713,0.802886,2.88127,1.38467,1.70267,-269.57492373566697,-172.2391346254573,108.01228466467741,-126.88608739408187,111.86657175252245,-1.4618445184967823,401.9856317,-3018.7043869999998,-421.220016,-107.17015,-43.240847,-98.762329
2485,-0.167873,-0.439679,0.955382,3.72131,1.8127,1.74212,-251.771979125362,-160.3536981232635,105.05524948400723,-109.22122561240343,48.59810829565789,-2.724145025683353,510.037563,-3111.646421,-273.95784199999997,-82.216347,2.159206,-85.121018
2486,0.0977392,-0.764373,1.0798,3.02862,1.88485,1.72568,-249.0836611506082,-160.06836514128835,68.21349029930016,-70.2033727217895,84.96104665097413,-3.759542786842215,159.0465408,-2894.198927,-152.60087000000001,-71.61100900000001,-35.725913,-81.691923
2487,-0.351328,-0.40471,1.12325,3.02983,1.27432,1.41019,-304.21824386045705,-140.30876966061166,64.62333675501043,-123.92847925561654,120.14753076554823,-8.25758233498445,701.426758,-3080.9669900000004,-97.930558,-110.82692,-18.011713999999998,-94.952403
2488,-0.31647,-0.717256,1.20027,3.39485,1.39795,1.67798,-282.82399979027207,-135.00375343549536,32.93802583914223,-87.54107560244822,94.135819824404,-3.2555576510892403,559.7805099999999,-2799.3896440000003,-23.458624,-103.282527,-12.661163,-96.31298600000001
2489,0.0527829,-0.462708,0.759153,3.09158,1.29157,1.40609,-218.82977069431533,-162.3200892761525,118.0631103068623,-163.9134849044113,35.68192072002374,24.264819919569877,299.7313271,-3165.871892,-462.98496300000005,-109.55981,-14.310669,-94.632322
2490,-0.216581,-0.526007,1.11512,3.34533,1.73801,1.47656,-268.9143033978811,-150.8437446396821,79.30538025523776,-98.59629625949746,71.88729568167899,-1.1827625060665097,528.357171,-3013.730893,-113.82651,-84.049441,-4.5518079,-89.265877
2491,-0.259131,-0.657868,0.753581,3.42647,1.54958,1.62796,-276.01783414191306,-183.96414294501446,107.2147274138553,-104.41869337361688,82.919598026923,-0.24407371818998425,525.659521,-2874.7624320000004,-472.663801,-94.749775,-8.5253425,-92.329661
2492,0.191442,-0.634774,1.04717,3.3641,1.75026,1.65096,-223.8328381613977,-160.1972806451928,78.15488100261507,-80.99904349764448,36.63950508302589,-11.49273122941113,109.180918,-3051.617126,-183.34342999999998,-83.276388,-13.337944,-87.564534
2493,0.0685738,-0.469263,0.767576,3.36458,1.52657,1.51759,-213.03831330113297,-171.02274522639456,120.9296181559018,-138.23638131562345,17.330712795558117,7.329218819533978,279.6017662,-3166.074137,-458.63540600000005,-95.89234400000001,-5.7030940999999995,-92.536186
2494,-0.117345,-0.898686,0.831074,3.24452,1.42293,1.50873,-263.44026462320124,-175.32909601459784,79.26068954721755,-92.69139322287919,74.04562769593682,1.4927441323881878,310.650205,-2697.102214,-393.396894,-101.943176,-11.812262,-94.130913
2495,-0.0321735,-0.641262,0.755085,3.05436,1.2534,1.6789,-257.8533531628806,-175.2408605141477,107.51323842511846,-130.39144318469224,89.28344025744104,1.8115664974887344,323.4653335,-2965.7435379999997,-466.66186500000003,-114.26164,-30.914996,-101.12597699999999
2496,-0.0159604,-0.789276,0.866974,3.36557,1.79896,1.6628,-252.93680232286295,-178.98456674753248,90.17897329123053,-77.20033331592711,65.65351487065564,-2.9504404364482233,252.3591404,-2834.692524,-363.503794,-80.510519,-13.73092,-86.231066
2497,-0.231226,-0.616939,0.867006,3.69867,1.29987,1.41409,-262.1236076099906,-167.31398941851276,96.00251632094022,-128.5430813376002,41.960564126405835,6.614052899651684,505.43127599999997,-2921.974361,-355.66830600000003,-107.82587000000001,20.043487000000002,-94.773077
2498,0.0759759,-0.551176,1.17627,3.51522,1.39202,1.51816,-222.8295890621236,-136.30035692587643,59.285088977776546,-131.44396665434755,20.33278245892558,23.109335934129547,241.1990941,-3091.1735240000003,-48.353201000000006,-103.136569,3.3077453,-94.79610699999999
2499,0.065613,-0.655678,0.798752,3.47549,1.73742,1.46708,-233.26716121602178,-183.05886962870778,103.35757553703459,-81.57314720836557,29.204117184054166,-13.362636289600086,216.308677,-2988.603722,-431.214612,-84.52161199999999,3.3975732,-89.395327
2500,-0.0305045,-0.790639,0.932158,3.58402,1.75645,1.48393,-248.24255910735613,-171.7183159896834,78.94957346446154,-71.70681397621279,38.514795946489066,-7.711152485768185,258.8342445,-2828.098961,-298.239368,-83.94525,8.704058,-88.912737
