step_order,Timestamp,x_dif,y_dif,z_dif,rx_dif,ry_dif,rz_dif,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,x_t,y_t,z_t,rx_t,ry_t,rz_t
5622,20200716154309,1.0,0.6,0.4,1.5708,1.7453299999999998,1.5708,-133.63495726292783,-139.61778255968386,-65.14702017975999,24.8491795748238,43.57160685475469,-10.140550832902381,1516.9558,-1557.4390999999998,-915.6235899999999,-91.999272,-61.332823000000005,-102.63011
5623,20200716154316,1.0,0.6,0.4,1.5708,1.91986,1.5708,-133.63553022072296,-139.58512396536142,-65.19228384557533,24.789534668350687,43.60735942117085,-20.013473079699168,1517.0517,-1557.4534999999998,-915.68578,-92.111985,-61.52664100000001,-112.69559000000001
5624,20200716154322,1.0,0.6,0.4,1.5708,2.0944,1.5708,-133.63782205190347,-139.60116678362508,-65.16821961817983,24.852617321594586,43.55722561409691,-30.09512385126211,1517.1212,-1557.2786999999998,-915.56321,-92.01787900000001,-61.647489,-122.60905000000001
5625,20200716154329,1.0,0.6,0.4,1.5708,2.26893,1.5708,-133.62464402261548,-139.60575044598613,-65.15790637786748,24.785409372225743,43.53591158411804,-39.99222491701341,1517.0824,-1557.4134,-915.58203,-92.069923,-61.77882300000001,-132.60643
5626,20200716154345,1.0,0.6,0.4,1.5708,1.5708,1.39626,-132.39794138324035,-141.91247852918283,-60.75873642685302,22.677497643939446,32.342779985780815,-0.13301501692859627,1515.264,-1560.0432999999998,-915.84861,-91.833726,-51.256969999999995,-92.285501
5627,20200716154349,1.0,0.6,0.4,1.5708,1.5708,1.43117,-132.61451942979983,-141.38478439986736,-61.7602666527417,23.089626185977046,34.5688929072026,-0.04455016147305862,1515.6165,-1559.6718999999998,-915.91124,-91.93763,-53.302521999999996,-92.395663
5628,20200716154353,1.0,0.6,0.4,1.5708,1.5708,1.4660799999999998,-132.84026480108136,-140.897197316211,-62.67241546258997,23.5181986167349,36.72957404842045,-0.047965219115156374,1516.0539,-1559.1687,-915.764,-91.99076500000001,-55.221464999999995,-92.48142100000001
5629,20200716154358,1.0,0.6,0.4,1.5708,1.5708,1.50098,-133.0992417244805,-140.4107561481449,-63.60118004849703,23.922764115876774,39.06747103567226,-0.01162863681841616,1516.4359,-1558.5766999999998,-915.78121,-92.089444,-57.250107,-92.584921
5630,20200716154402,1.0,0.6,0.4,1.5708,1.5708,1.53589,-133.35248906992834,-139.99822653565076,-64.38384039664574,24.315698571777496,41.24436688249231,-0.010262590843265253,1516.6649,-1557.9945,-915.69105,-92.117489,-59.156563,-92.62292
5631,20200716154411,1.0,0.6,0.4,1.5708,1.5708,1.6057,-133.9225820760835,-139.19322083349195,-65.91994024539147,25.065184663588123,45.84166563906301,0.028817657151238428,1517.2046,-1556.9299999999998,-915.68232,-92.259479,-63.195924,-92.773652
5632,20200716154415,1.0,0.6,0.4,1.5708,1.5708,1.64061,-134.2107798470343,-138.8483002408232,-66.58629016112862,25.42723669433129,48.09442109795838,-0.09391866882004941,1517.4056,-1556.673,-915.5987,-92.26608900000001,-65.195318,-92.91031
5633,20200716154420,1.0,0.6,0.4,1.5708,1.5708,1.67552,-134.53335508569296,-138.4936393656372,-67.24862937229986,25.678249504378105,50.43564124042195,0.03291608155558872,1517.6104,-1556.0837999999999,-915.6196699999999,-92.47601,-67.198058,-93.037333
5634,20200716154424,1.0,0.6,0.4,1.5708,1.5708,1.71042,-134.84905483081002,-138.19684722775946,-67.81929533625015,26.006668912547095,52.716185152381165,-0.04864824210273183,1517.8525,-1555.6488,-915.57138,-92.483185,-69.18194100000001,-93.138258
5635,20200716154447,1.0,0.5,0.9,1.0472,1.5708,1.5708,-143.87772376648155,-125.10418865122499,-39.029541229634596,-15.928455887754936,83.80596373599039,-0.0349332367691263,1566.0676,-1468.1499,-415.06368,-153.14536,-90.88105,-154.09552
5636,20200716154457,1.0,0.5,0.9,1.22173,1.5708,1.5708,-141.70163006057467,-125.29498359700355,-38.75308909348398,-15.906511604201429,71.61342185560646,-0.0966511045450283,1565.811,-1471.0312,-415.21472,-93.613879,-81.25760100000001,-94.459675
5637,20200716154506,1.0,0.5,0.9,1.39626,1.5708,1.5708,-139.68768341068983,-126.56637694439885,-36.651250717826066,-16.741597590604602,59.63115548603555,-0.018486139485218933,1565.2802,-1473.6582,-414.99359,-92.356483,-71.310059,-92.967624
5638,20200716154515,1.0,0.5,0.9,1.5708,1.5708,1.5708,-137.92469227507232,-129.01863630755875,-32.47862827900633,-18.53684625008801,47.850455668791675,-0.07402901191987803,1564.0154,-1475.9678,-415.27875,-92.18254900000001,-61.25031400000001,-92.75014
5639,20200716154524,1.0,0.5,0.9,1.7453299999999998,1.5708,1.5708,-136.50031919637706,-132.96688847380528,-25.58227907369369,-21.52843078580458,36.47523808316188,-0.004771116962879537,1561.8237,-1478.325,-415.86116,-92.116134,-51.326823,-92.51533900000001
5640,20200716154540,1.0,0.5,0.9,1.5708,0.8726649999999999,1.5708,-137.93500551538466,-129.0243658855101,-32.49025932224749,-18.446261622677827,47.902709419707605,39.89785876815536,1563.9319,-1476.0181,-415.14041,-91.98585600000001,-60.67163399999999,-52.602503999999996
5641,20200716154547,1.0,0.5,0.9,1.5708,1.0472,1.5708,-137.92755706404796,-129.01863630755875,-32.49300951966411,-18.478519146543693,47.85664361297909,29.947071557000303,1563.9974,-1476.0405,-415.19104999999996,-92.056154,-60.793204,-62.59967800000001
5642,20200716154553,1.0,0.5,0.9,1.5708,1.22173,1.5708,-137.92984889522847,-128.99743686913894,-32.50263521062231,-18.607549242007156,47.87383234683301,19.999550205277487,1563.9752,-1475.8479,-415.25689,-92.25804000000001,-60.962284000000004,-72.85894200000003
5643,20200716154600,1.0,0.5,0.9,1.5708,1.39626,1.5708,-137.93672438877002,-128.98998841780224,-32.52738698737197,-18.551972335879466,47.93221674615684,9.96975211417389,1564.0016,-1475.9703,-415.2852,-92.21793100000001,-61.184013,-82.844785
5644,20200716154614,1.0,0.5,0.9,1.5708,1.7453299999999998,1.5708,-137.94130805113107,-129.01405264519775,-32.52532433930949,-18.400310407508336,47.934279394219324,-10.10416801291158,1564.0443,-1475.7843,-415.38417,-92.048393,-61.4979,-102.63825
5645,20200716154621,1.0,0.5,0.9,1.5708,1.91986,1.5708,-137.92469227507232,-129.0524408174715,-32.45456405161084,-18.41469164816612,47.844267724604265,-20.117063849058823,1563.993,-1475.8083,-415.32725999999997,-92.0261,-61.581362,-112.68965
5646,20200716154627,1.0,0.5,0.9,1.5708,2.0944,1.5708,-137.9229734016869,-129.03697095700298,-32.460751995798255,-18.510776670409555,47.82982918816696,-30.060860975113282,1564.0542,-1475.8023,-415.29517999999996,-92.155332,-61.72503199999999,-122.74547000000001
5647,20200716154634,1.0,0.5,0.9,1.5708,2.26893,1.5708,-137.92354635948203,-129.0232199699198,-32.48613402612255,-18.497770528460087,47.855268514270776,-39.97853122570978,1564.0563,-1475.8701,-415.37640999999996,-92.152727,-61.920463999999996,-132.6906
5648,20200716154650,1.0,0.5,0.9,1.5708,1.5708,1.39626,-136.5008921541722,-132.97032622057606,-25.55958994500651,-21.542869322241874,36.494432169298754,0.06239911459431256,1561.8049,-1478.3327,-415.71957,-91.937842,-51.361596999999996,-92.254458
5649,20200716154654,1.0,0.5,0.9,1.5708,1.5708,1.43117,-136.74669104828334,-132.06906360883528,-27.19572822478209,-20.84070954430905,38.670869649882704,-0.023950266090043054,1562.1760000000004,-1477.8766,-415.90470999999997,-92.011668,-53.281585,-92.467959
5650,20200716154658,1.0,0.5,0.9,1.5708,1.5708,1.4660799999999998,-137.01197050742888,-131.21191874731957,-28.69452852106481,-20.188740869229687,40.90345699438947,-0.035643589843529486,1562.7901,-1477.3665,-415.64961,-92.05456600000001,-55.22216999999999,-92.538831
5651,20200716154703,1.0,0.5,0.9,1.5708,1.5708,1.50098,-137.3133463076677,-130.42925839917086,-30.07501303265302,-19.478445090606005,43.20669003503586,-0.09391866882004941,1563.302,-1476.6012,-415.51218,-91.98217700000001,-57.221066,-92.48724
5652,20200716154707,1.0,0.5,0.9,1.5708,1.5708,1.53589,-137.60211703641363,-129.70389383053524,-31.30360643275204,-19.04815378646276,45.46987332580262,-0.030835098843673567,1563.6324,-1476.3327,-415.33511,-92.13669,-59.22615,-92.635684
5653,20200716154716,1.0,0.5,0.9,1.5708,1.5708,1.6057,-138.25299709168226,-128.44739738581336,-33.45282841806727,-18.103862044307647,50.18273766965121,-0.06443941730277343,1564.2137,-1475.4843,-415.11219,-92.205392,-63.296037999999996,-92.769373
5654,20200716154720,1.0,0.5,0.9,1.5708,1.5708,1.64061,-138.59447993758022,-127.9019415648488,-34.408464724565974,-17.665320147914514,52.495596401255796,-0.12063855559597535,1564.6086,-1474.8959,-415.12818,-92.22036200000001,-65.27014,-92.85288
5655,20200716154725,1.0,0.5,0.9,1.5708,1.5708,1.67552,-138.94971377056132,-127.40747898765089,-35.227393301146456,-17.310487385389994,54.894226914791474,-0.1268127487963051,1564.8954,-1474.4154,-414.93613999999997,-92.27259000000001,-67.31581600000001,-92.928747
5656,20200716154729,1.0,0.5,0.9,1.5708,1.5708,1.71042,-139.32385521078174,-126.95369641390728,-36.00776181811464,-16.979031300906815,57.302082048828765,-0.10077640066997023,1565.162,-1473.9816,-414.94038,-92.35485,-69.37412,-93.007913
5657,20200716154752,1.0,0.5,0.8,1.0472,1.5708,1.5708,-143.87772376648155,-122.84902676959007,-52.87959271555248,-4.227030511045356,83.81684993409786,-0.06443941730277343,1566.5397,-1467.177,-515.1589900000001,-149.7053,-90.93590600000003,-150.67301999999998
5658,20200716154801,1.0,0.5,0.8,1.22173,1.5708,1.5708,-141.70907851191137,-122.97335861113346,-52.65270142868067,-4.386175268220888,71.64436157654353,-0.019852185460369844,1566.3455,-1470.0038,-515.1634799999999,-94.14110799999999,-81.257427,-94.931617
5659,20200716154811,1.0,0.5,0.8,1.39626,1.5708,1.5708,-139.69570481982166,-124.00525560016406,-51.03065791066531,-4.916499273816032,59.690743096729165,-0.09391866882004941,1565.8566,-1472.6928,-514.8535099999999,-92.422809,-71.346727,-93.11919400000001
5660,20200716154820,1.0,0.5,0.8,1.5708,1.5708,1.5708,-137.92469227507232,-125.92638308723774,-47.884890432279036,-6.227592866835944,47.840142428479325,0.00961302859092544,1564.7629,-1474.9158,-514.7522599999998,-92.214545,-61.219074,-92.697614
5661,20200716154829,1.0,0.5,0.8,1.7453299999999998,1.5708,1.5708,-136.504329900943,-128.74991910164243,-43.2388329673427,-7.9908704813510525,36.517866143119605,-0.014360671472938468,1563.0438,-1477.2102,-515.3877799999999,-92.05286199999999,-51.342355,-92.418369
5662,20200716154844,1.0,0.5,0.8,1.5708,0.8726649999999999,1.5708,-137.92755706404796,-125.92810196062311,-47.92683094288261,-6.128757647175878,47.87176969877054,39.87453938589354,1564.7556,-1475.064,-514.80143,-92.039066,-60.628533000000004,-52.67702100000001
5663,20200716154851,1.0,0.5,0.8,1.5708,1.0472,1.5708,-137.92984889522847,-125.92294534046692,-47.93301888707002,-6.097875222018325,47.9136529135946,29.930627668280046,1564.7692,-1475.0943,-514.7844799999999,-92.023127,-60.825196999999996,-62.571062999999995
5664,20200716154858,1.0,0.5,0.8,1.5708,1.22173,1.5708,-137.92755706404796,-125.93383153857442,-47.884890432279036,-6.2104614287615325,47.84908057008336,19.954286539462156,1564.6964,-1474.9432,-514.6947299999999,-92.161962,-60.922712000000004,-72.77495
5665,20200716154905,1.0,0.5,0.8,1.5708,1.39626,1.5708,-137.92984889522847,-125.92752900282798,-47.92270564675768,-6.10818846233068,47.900646771645135,9.890225572209731,1564.817,-1474.9911,-514.7907799999999,-92.072941,-61.136866999999995,-82.733619
5666,20200716154918,1.0,0.5,0.8,1.5708,1.7453299999999998,1.5708,-137.92927593743335,-125.92523717164747,-47.89314102452892,-6.235155909731671,47.86489420522897,-9.95061532381652,1564.767,-1474.8351,-514.7782799999998,-92.243363,-61.417936999999995,-102.73744
5667,20200716154925,1.0,0.5,0.8,1.5708,1.91986,1.5708,-137.92927593743335,-125.9315397073939,-47.8903908271123,-6.207711231344904,47.841517527187634,-19.967521864529676,1564.8205,-1474.7502,-514.78545,-92.213582,-61.553083,-112.76742
5668,20200716154932,1.0,0.5,0.8,1.5708,2.0944,1.5708,-137.9418810089262,-125.91778872031077,-47.90551691290375,-6.241286558139571,47.904772067770075,-29.94351921867049,1564.8075,-1474.6474,-514.78734,-92.268849,-61.761189,-122.77919
5669,20200716154938,1.0,0.5,0.8,1.5708,2.26893,1.5708,-137.9304218530236,-125.91778872031077,-47.928206041590926,-6.142565930038529,47.90408451841592,-39.99360001572172,1564.9479,-1474.7496,-514.80342,-92.148677,-61.930214,-132.68986
5670,20200716154954,1.0,0.5,0.8,1.5708,1.5708,1.39626,-136.504329900943,-128.7550757217986,-43.22576952961372,-8.025133357499875,36.481426027349286,-0.06717185302775233,1563.0555,-1477.1851,-515.3183099999998,-91.898465,-51.321974,-92.302798
5671,20200716154958,1.0,0.5,0.8,1.5708,1.5708,1.43117,-136.74497217489792,-128.15175116352586,-44.23721192535817,-7.676603130721795,38.64331037993691,-0.02670968812717261,1563.3448,-1476.7986,-515.2200099999998,-91.98999500000001,-53.246988,-92.42684899999999
5672,20200716155003,1.0,0.5,0.8,1.5708,1.5708,1.4660799999999998,-137.02400262112664,-127.51748688431601,-45.278906492685515,-7.27593374458681,40.9810927756297,-0.03769260151047634,1563.866,-1476.2569,-514.9513,-92.04831,-55.271682999999996,-92.52344500000001
5673,20200716155007,1.0,0.5,0.8,1.5708,1.5708,1.50098,-137.30131419396994,-126.97088514776122,-46.210593163347745,-6.844381933294275,43.177812962161276,-0.09252523546229126,1564.354,-1475.7061,-514.9218700000001,-92.034451,-57.178398,-92.554931
5674,20200716155011,1.0,0.5,0.8,1.5708,1.5708,1.53589,-137.60670069877472,-126.44834763860192,-47.07696264536506,-6.445775195221762,45.498062849323055,-0.10692366485392883,1564.5174,-1475.2826,-514.90883,-92.03879,-59.222462,-92.581363
5675,20200716155020,1.0,0.5,0.8,1.5708,1.5708,1.6057,-138.25185117609198,-125.46457910436229,-48.65294035665191,-5.928451601998141,50.16554893579728,0.0,1565.0827,-1474.5026,-514.7830599999998,-92.29757500000001,-63.272752,-92.820962
5676,20200716155025,1.0,0.5,0.8,1.5708,1.5708,1.64061,-138.5956258531705,-125.05262244966323,-49.33367151304684,-5.631372985222809,52.5210357273596,-0.07676144764485691,1565.2858,-1473.9448,-514.84931,-92.35131700000001,-65.27654100000001,-92.968446
5677,20200716155029,1.0,0.5,0.8,1.5708,1.5708,1.67552,-138.93825461465872,-124.67447030487688,-49.93739714177618,-5.430373661112965,54.853661502896216,-0.07744441333665285,1565.4165,-1473.5643,-514.8655,-92.519103,-67.27152500000001,-93.16463900000001
5678,20200716155034,1.0,0.5,0.8,1.5708,1.5708,1.71042,-139.31182309708402,-124.31579872512496,-50.4998125134766,-5.246505775077533,57.252750382668005,-0.032201144818824474,1565.6256,-1473.0438,-514.75254,-92.689413,-69.317071,-93.329805
5679,20200716155056,1.0,0.5,0.7,1.0472,1.5708,1.5708,-143.87715080868642,-122.96361832861622,-62.687312365263374,5.612728938569252,83.8099744405563,-0.06853778441134421,1567.3479,-1466.2117,-614.7965700000001,-150.23893,-90.885351,-151.21785
5680,20200716155106,1.0,0.5,0.7,1.22173,1.5708,1.5708,-141.70449484955031,-123.08623129677423,-62.48677713696758,5.525627894553464,71.62258918032856,0.0054931641058813515,1567.1243,-1469.0449,-614.89215,-94.123511,-81.22394200000001,-94.890493
5681,20200716155115,1.0,0.5,0.7,1.39626,1.5708,1.5708,-139.68596453730444,-124.02473616519853,-61.00854602553006,5.0324487428166575,59.61568562556702,-0.07402901191987803,1566.4622,-1471.719,-614.7847200000002,-92.484951,-71.267312,-93.17390300000001
5682,20200716155125,1.0,0.5,0.7,1.5708,1.5708,1.5708,-137.93328664199927,-125.73386926807376,-58.27095368039499,4.083785332684699,47.85595606362494,-0.12132152128777128,1565.5008,-1473.8264,-614.7894500000001,-92.00420700000001,-61.208701999999995,-92.55408700000001
5683,20200716155134,1.0,0.5,0.7,1.7453299999999998,1.5708,1.5708,-136.50146511196732,-128.14487566998426,-54.261738804746564,2.3236303381530536,36.46905013897446,0.048708918333236186,1563.8184,-1476.2158,-614.72152,-92.103543,-51.282686,-92.435083
5684,20200716155149,1.0,0.5,0.7,1.5708,0.8726649999999999,1.5708,-137.91609790814533,-125.7120968718588,-58.287569456453774,3.9610233954999687,47.80163966464652,39.932178940083695,1565.4489,-1474.1558,-614.7389900000001,-92.081674,-60.55572,-52.687964
5685,20200716155156,1.0,0.5,0.7,1.5708,1.0472,1.5708,-137.94130805113107,-125.68516785548765,-58.335124953449636,3.9994287565075877,47.95353077613571,30.01089905537788,1565.5247,-1473.9906,-614.7548200000002,-92.09173600000001,-60.84169200000001,-62.582761999999995
5686,20200716155203,1.0,0.5,0.7,1.5708,1.22173,1.5708,-137.92583819066255,-125.68230306651198,-58.29960157015152,3.8766324418551497,47.84495527395842,19.998175106569175,1565.5026,-1474.076,-614.6494200000001,-92.243802,-60.913332000000004,-72.83984600000001
5687,20200716155209,1.0,0.5,0.7,1.5708,1.39626,1.5708,-137.92927593743335,-125.72355602776142,-58.285277625273245,4.069386903293061,47.88827088327031,9.88128743060569,1565.4571,-1474.0384,-614.8188,-92.016109,-61.115739000000005,-82.66686600000003
5688,20200716155223,1.0,0.5,0.7,1.5708,1.7453299999999998,1.5708,-137.91667086594046,-125.70808616729288,-58.28814241424891,3.9568980993750267,47.811265355604725,-9.95749081735809,1565.5686,-1473.9691,-614.8127400000001,-92.190071,-61.361555,-102.68087
5689,20200716155230,1.0,0.5,0.7,1.5708,1.91986,1.5708,-137.92927593743335,-125.7046484205221,-58.287569456453774,3.943851850379898,47.86076890910403,-19.96345386418425,1565.5313,-1473.8523,-614.7837900000001,-92.21190100000001,-61.55949199999999,-112.76367
5690,20200716155236,1.0,0.5,0.7,1.5708,2.0944,1.5708,-137.93500551538466,-125.6977729269805,-58.297309738970995,3.941794931895379,47.9074649694072,-29.93876366897091,1565.5612,-1473.7684,-614.7411400000001,-92.21246500000001,-61.748788,-122.70411
5691,20200716155243,1.0,0.5,0.7,1.5708,2.26893,1.5708,-137.9212545283015,-125.72412898555655,-58.26407818685341,4.008338250221872,47.83051673752112,-40.010788749575646,1565.5753,-1473.8164,-614.7242400000002,-92.099365,-61.850282,-132.64506999999998
5692,20200716155258,1.0,0.5,0.7,1.5708,1.5708,1.39626,-136.49745440740142,-128.1769613065116,-54.25893131155042,2.5033614689076416,36.47861853415315,-0.16866846164620203,1563.8514,-1476.2627,-614.9046000000001,-91.787338,-51.306711,-92.221816
5693,20200716155303,1.0,0.5,0.7,1.5708,1.5708,1.43117,-136.74497217489792,-127.65671562853281,-55.128108286763876,2.8566357862294045,38.67430739665349,-0.09323570312825348,1564.2422,-1475.8662,-614.8807200000002,-91.81611000000001,-53.259895,-92.22025199999999
5694,20200716155307,1.0,0.5,0.7,1.5708,1.5708,1.4660799999999998,-137.0325969880536,-127.110113891978,-56.01441670005175,3.15844130481456,40.98865581852542,-0.032884167806399925,1564.6884,-1475.1662,-614.72468,-91.89457700000001,-55.25759,-92.285532
5695,20200716155312,1.0,0.5,0.7,1.5708,1.5708,1.50098,-137.305897856331,-126.60591103226288,-56.8099685985909,3.3354222381525256,43.19843944278598,-0.04318411549790771,1565.0008,-1474.7379999999996,-614.65974,-92.085424,-57.182922,-92.579404
5696,20200716155316,1.0,0.5,0.7,1.5708,1.5708,1.53589,-137.62045168585783,-126.1418152182069,-57.59199869316495,3.736698959550349,45.58807451893811,-0.02670968812717261,1565.23,-1474.3251,-614.8499200000002,-92.048805,-59.291408,-92.511451
