step_order,x_dif,y_dif,z_dif,rx_dif,ry_dif,rz_dif,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,x_set,y_set,z_set,rx_set,ry_set,rz_set
915,-0.231447,-0.596729,1.15272,2.90749,1.48252,1.46573,-4.93292,-2.51584,1.05342,-1.77074,1.91913,-0.0116199,525.263987,-2940.767371,-72.193025,-98.632599,-28.829193,-93.109229
916,0.117216,-0.603654,1.05828,3.41701,1.26282,1.59204,-3.95776,-2.55782,1.25107,-2.36407,0.61582,0.35807,187.616154,-3055.229246,-164.47019,-110.53799000000001,-5.7209463,-98.197344
917,0.0508939,-0.778687,0.729455,3.1526,1.22806,1.71869,-4.38868,-3.15003,1.72514,-2.06519,1.39348,0.0589751,197.1431761,-2865.768813,-492.066665,-115.30309000000001,-27.269707999999998,-102.28783999999999
918,0.0811414,-0.514657,1.1636,3.76985,1.34255,1.55264,-3.78869,-2.14705,0.701161,-3.33517,0.184511,1.50382,245.7433786,-3126.955543,-60.421715,-104.76138,16.096468,-96.282262
919,-0.00982344,-0.502384,1.0395,3.80379,1.33018,1.4985,-3.92911,-2.42039,1.26613,-3.36166,0.192722,1.22019,334.74335343999996,-3106.4309160000003,-183.95028,-105.43157000000001,21.182239000000003,-95.80314000000001
920,0.305763,-0.716986,1.16972,3.57545,1.55391,1.49155,-3.82605,-2.46475,0.594831,-1.36208,0.171089,0.081019,-32.358153,-3014.2442140000003,-58.218773999999996,-94.56836200000001,7.8224561999999995,-91.97187100000001
921,0.357312,-0.838837,1.15284,3.44513,1.72345,1.71899,-3.94776,-2.45217,0.354145,-0.805067,0.660488,-0.144601,-116.702942,-2916.1758630000004,-78.152547,-85.179833,-12.571485,-87.793334
922,-0.252747,-0.758858,0.803583,3.00508,1.65885,1.45778,-4.87435,-3.18853,1.63245,-1.49677,1.75513,0.00355445,489.004997,-2781.613442,-424.161383,-87.74781,-23.038336,-90.403577
923,-0.298665,-0.786224,1.19346,2.80705,1.33401,1.43815,-4.98955,-2.16294,0.0524349,-1.28306,2.04479,-0.0387858,524.695005,-2739.577876,-28.812260000000002,-108.02649000000001,-32.537492,-95.06728799999999
924,-0.0305218,-0.575727,1.17761,2.89814,1.65054,1.42089,-4.3958,-2.5034,1.18037,-1.73924,1.3485,-0.0374931,341.9280318,-3030.0520730000003,-50.364557000000005,-88.148477,-27.062662,-90.697333
925,-0.0850031,-0.651785,0.938292,3.09954,1.39212,1.71475,-4.6184,-2.83691,1.55065,-2.03452,1.66115,-0.00968105,369.3862631,-2938.417915,-285.417462,-105.18357,-31.541375,-97.621561
926,-0.114894,-0.401015,0.737833,3.34079,1.36202,1.62727,-4.28296,-2.81905,2.17174,-2.73699,1.00723,0.0886657,478.208524,-3166.013585,-484.69543300000004,-105.39271,-12.693881999999999,-96.684339
927,0.15983,-0.736192,1.16467,3.46976,1.46013,1.41378,-4.01658,-2.47081,0.756878,-1.69936,0.400411,0.214276,98.880813,-2945.4878080000003,-61.385473,-99.62455899999999,6.42595,-92.919594
928,0.213361,-0.498335,1.06936,3.50663,1.85297,1.5055,-3.58611,-2.59597,1.0259,0.000806332,0.262925,-1.46984,130.06173900000002,-3187.727165,-162.92996,-78.498004,3.191911,-87.249676
929,0.201983,-0.751033,1.12469,2.99051,1.6344,1.41492,-4.07555,-2.63243,0.995478,-1.42621,0.929988,-0.057371,61.480215,-2945.339967,-104.35511,-89.368358,-21.405432,-90.977356
930,-0.318837,-0.821362,0.842074,2.93512,1.63301,1.41653,-4.96448,-3.10849,1.39921,-1.36851,1.87419,0.00549364,530.2453370000001,-2699.954738,-384.98904400000004,-89.349127,-24.661521,-90.883507
931,0.069609,-0.815581,1.012293,3.29136,1.79109,1.71952,-4.33264,-2.88078,1.24565,-1.27218,1.19509,-0.0545824,164.63078099999998,-2838.796619,-218.527463,-80.254738,-21.136193000000002,-85.63017
932,0.0212181,-0.608875,1.0847,3.02839,1.40616,1.61743,-4.3297,-2.57971,1.28886,-2.0181,1.35157,0.054523,282.7712119,-3015.744825,-139.86662,-103.96387,-30.23941,-96.068709
933,0.0305402,-0.891675,1.18576,3.15648,1.36535,1.5787,-4.42816,-2.21457,0.124365,-1.26604,1.28477,0.05724,175.2200598,-2754.822025,-37.808905,-105.8194,-20.550548,-96.118334
934,-0.0792117,-0.746416,1.05995,3.46811,1.53124,1.49017,-4.41524,-2.71551,1.18934,-1.66468,0.866164,0.0183939,321.49265169999995,-2853.832484,-166.62422999999998,-95.729692,1.7397337,-92.275063
935,0.162549,-0.733554,0.827262,3.58757,1.40193,1.63488,-4.02659,-3.05607,1.60675,-2.00353,0.517604,0.198275,99.781459,-2948.848346,-397.893542,-102.408109,0.7732715000000001,-95.81279699999999
936,-0.387058,-0.477439,1.14621,3.42164,1.44616,1.62943,-5.21526,-2.50553,1.09944,-1.86011,1.84724,-0.0696371,707.546228,-3001.2683610000004,-77.78397799999999,-100.476601,-8.6069602,-94.694502
937,0.0214642,-0.476,0.845105,3.06085,1.27286,1.57582,-4.08255,-2.75075,1.88845,-2.62213,1.05579,0.197773,326.8449058,-3140.8986,-376.850505,-111.94511,-25.199511,-98.424488
938,0.31185,-0.594295,0.985516,3.65262,1.89121,1.65344,-3.66857,-2.7941,1.06486,-0.0986097,0.287798,-1.14273,4.8132215,-3131.216005,-247.285416,-77.785903,3.5050834999999996,-84.277299
939,-0.124832,-0.720029,0.741958,2.81752,1.22527,1.56635,-4.75643,-3.12896,1.74028,-2.10323,1.93112,-0.0151022,385.461402,-2858.807371,-479.250028,-116.75347000000001,-38.141765,-100.163674
940,-0.165692,-0.545869,1.13007,3.32388,1.54809,1.42358,-4.5281,-2.53881,1.28041,-1.90903,1.05643,0.00776728,473.268642,-3012.993531,-96.180288,-94.72485400000001,-2.7064988999999997,-91.898323
941,-0.247213,-0.658176,1.18169,2.83797,1.28066,1.48173,-4.9651,-2.36355,0.694391,-1.78214,2.03001,-0.0527871,519.9640929999999,-2876.136124,-40.496008,-111.76013999999999,-32.884646,-96.740318
942,-0.0192421,-0.521359,1.10875,2.79984,1.62568,1.65334,-4.5225,-2.59084,1.38176,-1.87925,1.80467,-0.0068329,354.5420521,-3081.357141,-119.10101,-89.05082800000001,-45.945474000000004,-90.26075
943,0.194982,-0.438714,0.768202,3.61734,1.88247,1.43169,-3.48028,-2.95579,1.62259,0.564688,0.402764,-2.2688,165.95354799999998,-3236.518486,-464.006512,-77.144606,13.710041,-87.83225900000001
944,-0.180083,-0.78034,1.12487,2.89206,1.74305,1.49303,-4.79752,-2.66048,0.952297,-1.26084,1.82676,0.000526931,414.35945300000003,-2784.8919600000004,-104.68603,-82.119869,-31.423016,-88.70755100000001
945,-0.26136,-0.431143,1.10043,2.89377,1.90667,1.69132,-5.22759,-2.72542,1.36547,-1.28639,2.40433,0.294472,613.52339,-3082.941957,-130.97489,-68.764669,-41.266445,-80.898279
946,-0.126768,-0.553768,0.948257,3.24743,1.67833,1.50935,-4.50712,-2.86441,1.73662,-1.89899,1.19927,-0.0312579,436.94635800000003,-3018.458932,-279.799817,-87.163878,-12.042659,-90.000845
947,0.0803937,-0.835012,0.760633,3.18836,1.31734,1.6266,-4.33257,-3.14115,1.60369,-1.87517,1.21005,0.0845731,148.6275763,-2824.080288,-462.572543,-108.81377,-21.04941,-97.930436
948,-0.308433,-0.459658,1.011225,3.01334,1.68831,1.58088,-5.22618,-2.81005,1.5386,-1.72391,2.21787,0.0727135,645.5661230000001,-3042.9697419999998,-216.520895,-85.6427,-29.486299000000002,-89.16657799999999
949,-0.150125,-0.428389,1.1041,2.92038,1.24844,1.57601,-4.83524,-2.41591,1.26101,-2.321,1.91252,-0.0437997,507.445755,-3125.588211,-117.26481,-114.45982,-32.970928,-99.352901
950,-0.0805601,-0.794217,0.946325,2.96025,1.43693,1.54767,-4.62488,-2.87903,1.34512,-1.73981,1.64174,0.0139901,316.4504501,-2806.587283,-278.148365,-101.754676,-30.318219,-94.606696
951,-0.395652,-0.575107,0.783111,3.27628,1.2805,1.66862,-5.19806,-3.06802,1.72175,-2.1116,1.99367,-0.17458,685.622862,-2905.1295929999997,-438.083981,-110.65631,-18.074603,-99.360871
952,0.0216599,-0.811433,1.18393,2.90722,1.4926,1.60437,-4.49513,-2.43469,0.648136,-1.43124,1.62112,0.0134991,215.0747301,-2824.725167,-42.020554,-98.503711,-36.774816,-93.94013700000001
953,0.110728,-0.54983,0.989707,3.21833,1.79589,1.59791,-3.92944,-2.84869,1.65817,-1.62323,0.762879,-0.224186,216.43641200000002,-3103.46647,-240.96520700000002,-79.902677,-18.449939,-86.915408
954,0.337241,-0.789137,1.11462,3.18439,1.48834,1.43029,-3.91266,-2.55636,0.713706,-1.44718,0.59199,0.118644,-81.711837,-2956.5875629999996,-112.69435,-98.149301,-11.0035077,-92.702458
955,0.246367,-0.706339,1.09364,3.7708,1.81463,1.6865,-3.87931,-2.6406,0.786939,-0.524076,0.285841,-0.598517,26.66613,-3002.877861,-137.96359999999999,-82.49512999999999,8.1299399,-85.623699
956,0.171545,-0.582398,0.978069,3.44667,1.57247,1.59831,-3.81177,-2.83252,1.55069,-1.85576,0.391722,-0.00428373,143.62195499999999,-3094.891502,-249.355019,-93.46198,-5.7391141,-91.819121
957,0.137473,-0.885262,1.09797,3.42054,1.31877,1.44651,-4.192,-2.48803,0.578856,-1.62563,0.676109,0.24094,69.599485,-2798.0559380000004,-125.83670000000001,-107.42519,2.1321828,-94.92195600000001
958,-0.243282,-0.511295,1.14214,3.56254,1.3502,1.62899,-4.73514,-2.44421,1.16047,-2.07148,1.22792,-0.0195425,557.335692,-3018.691005,-80.742172,-105.15732,-0.08139819999999998,-96.808674
959,-0.149608,-0.847212,1.16422,2.89959,1.55668,1.49062,-4.73996,-2.4769,0.604263,-1.28315,1.7592,-8.33e-05,362.523818,-2733.4964879999998,-62.20601,-94.02110400000001,-30.905997,-91.98063
960,-0.240221,-0.756132,1.04882,3.78422,1.37666,1.57321,-4.63814,-2.68983,1.09606,-1.75349,0.857072,0.0174247,466.734761,-2788.287768,-175.47413,-103.15358,15.618518,-95.70728100000001
961,0.22277,-0.431825,0.791059,3.10103,1.61339,1.62124,-3.42984,-3.01994,2.06842,-2.07554,0.38068,-0.109022,153.61947,-3252.947075,-437.16102900000004,-90.54086199999999,-26.854592,-90.865914
962,0.298731,-0.783576,1.057,3.45159,1.80296,1.68005,-3.94851,-2.77056,0.962287,-0.953614,0.632293,-0.240104,-43.450951999999994,-2948.023424,-174.98438,-80.82288799999999,-9.7583668,-86.023629
963,0.218641,-0.885774,1.015204,3.43926,1.75494,1.66659,-4.12985,-2.81985,0.950596,-1.02499,0.796142,-0.121025,-3.2074154,-2825.233626,-215.568534,-83.39744,-9.8980607,-87.299027
964,-0.172569,-0.861623,1.16,2.9734,1.34669,1.52185,-4.761,-2.34947,0.383972,-1.40031,1.73772,-0.000717942,378.280779,-2711.1620770000004,-63.787715999999996,-107.42302,-27.742914,-95.993998
965,-0.0455659,-0.710645,1.04376,2.89796,1.44912,1.69976,-4.62477,-2.70999,1.24048,-1.79507,1.85462,-0.00609094,314.3989859,-2894.784355,-181.44044,-102.182284,-42.541688,-96.315563
966,0.0860803,-0.847913,1.12289,3.57763,1.50013,1.5243,-4.21212,-2.54829,0.705942,-1.41467,0.589506,0.0653174,129.1950397,-2815.388587,-103.96592,-97.41862,6.064997699999999,-92.939624
967,-0.084609,-0.763905,1.019822,2.86398,1.85113,1.54713,-4.66216,-2.8848,1.2989,-1.28034,1.77635,-0.0217083,331.442509,-2832.494095,-211.191072,-74.429413,-35.707816,-85.707488
968,0.304985,-0.562575,0.950326,3.28643,1.42589,1.4746,-3.62303,-2.80531,1.50746,-2.393,0.277294,0.510227,25.372173,-3159.571825,-275.037466,-101.59890999999999,-7.459624,-93.82604099999999
969,-0.203143,-0.611639,0.870584,2.92456,1.74494,1.56387,-4.89729,-3.07769,1.74299,-1.62278,1.96195,0.0323121,495.202063,-2935.4096609999997,-358.301854,-81.647892,-33.535951000000004,-87.903959
970,-0.0113074,-0.803757,1.14943,2.93221,1.4264,1.46069,-4.49035,-2.49428,0.784567,-1.57419,1.4506,0.0464333,246.1856474,-2821.5374429999997,-75.409352,-102.106757,-26.954309000000002,-93.869906
971,-0.397738,-0.449614,0.864376,3.63931,1.67586,1.63626,-5.16644,-3.01967,1.84082,-1.87042,1.5894,0.0512562,724.321478,-3023.008386,-363.160596,-88.469151,3.1497573,-89.358147
972,-0.234195,-0.402902,0.988057,3.49196,1.54694,1.68548,-4.81908,-2.67249,1.70007,-2.1917,1.44091,-0.00609094,588.696455,-3123.3857980000002,-237.711397,-94.91699200000001,-8.0518488,-92.542718
973,0.313859,-0.544047,0.922634,2.99515,1.80675,1.45027,-3.62803,-3.00205,1.64352,-1.33382,0.561584,-0.423101,27.180483,-3178.620753,-309.420754,-78.81577,-23.12984,-88.55749
974,0.138919,-0.738074,0.893598,3.35017,1.54094,1.61979,-4.11145,-2.99661,1.54597,-1.7311,0.809732,0.0206559,122.781671,-2936.3620260000002,-333.853328,-95.223698,-12.454017,-92.556073
975,0.173673,-0.669966,0.99057,2.79865,1.40931,1.46315,-4.11392,-2.77238,1.42038,-1.9518,1.21508,0.110674,119.168867,-3010.103434,-234.77352,-103.53690999999999,-34.713167999999996,-94.521874
976,0.154696,-0.677951,0.83818,3.47644,1.37473,1.5182,-3.97191,-3.00196,1.66333,-2.21991,0.471341,0.309766,125.727634,-2998.301449,-386.69599,-104.17317,1.1593781,-95.09722799999999
977,0.0114813,-0.686794,0.89176,2.84537,1.28758,1.67878,-4.51768,-2.89148,1.56382,-2.09096,1.78285,0.0239587,269.3656087,-2936.3095059999996,-330.72583,-114.15401,-43.103339999999996,-101.580448
978,0.30321,-0.406678,0.98063,3.09022,1.34749,1.52166,-3.28849,-2.56329,1.50164,-3.06989,0.267871,0.98356,83.92046500000001,-3304.9841220000003,-243.17611,-106.71617,-20.978824,-95.823887
979,-0.0488077,-0.473108,1.06155,3.61582,1.49142,1.44525,-3.95608,-2.55538,1.49221,-2.4017,0.223995,0.278435,383.1958677,-3121.351592,-163.75642000000002,-97.79107,12.969812000000001,-92.781605
980,-0.0587564,-0.848305,1.0202,3.80589,1.29799,1.69963,-4.40414,-2.70657,1.01136,-1.76854,0.734018,0.071026,265.3740864,-2764.378295,-203.77373999999998,-106.38164,10.197935,-99.144877
981,-0.27254,-0.498698,0.876593,3.20689,1.53986,1.58209,-5.00637,-2.94172,1.80861,-2.04029,1.80983,-0.0104469,595.2656000000001,-3019.282002,-349.18953300000004,-95.23291,-18.487638,-92.48863999999999
982,0.196007,-0.414979,1.19938,2.88523,1.23605,1.41479,-3.4413,-2.16887,0.928328,-2.59628,0.519188,0.713612,183.80629299999998,-3259.214021,-22.712899,-113.58787000000001,-26.292952,-95.772723
983,0.318306,-0.45024,0.739859,3.23145,1.35005,1.47301,-3.38549,-2.90642,1.88851,-3.46043,0.226156,1.30962,52.758954,-3269.53816,-483.823049,-105.9476,-10.240601,-94.889894
984,0.222712,-0.588604,0.756819,3.2758,1.50725,1.55681,-3.77701,-3.16028,1.93262,-2.04837,0.490075,0.109238,96.085815,-3106.288796,-469.58004900000003,-97.068656,-13.049516,-93.050752
985,0.0814615,-0.482234,1.001663,3.0043,1.78249,1.63103,-3.97172,-2.75494,1.72923,-1.87271,1.04281,-0.154379,269.5836385,-3155.132966,-228.806433,-79.232855,-32.649926,-86.437535
986,-0.249402,-0.756405,1.03376,3.06677,1.74441,1.409,-4.83184,-2.83304,1.22826,-1.36369,1.60311,-0.00816089,484.59385199999997,-2785.4435949999997,-195.41775,-82.97492100000001,-16.647543,-89.70151800000001
987,0.177458,-0.724747,1.15601,3.09113,1.60761,1.63197,-4.12079,-2.56517,0.969965,-1.50499,1.09039,-0.0218518,94.71710399999999,-2961.2075529999997,-72.423368,-90.928403,-28.113290000000003,-90.96278199999999
988,0.366168,-0.58797,1.0389,3.24583,1.22771,1.74395,-3.67351,-2.60197,1.17028,-2.27539,0.674094,0.421921,-36.872964,-3154.87333,-183.96622000000002,-114.59429,-23.340783000000002,-102.55254
989,-0.109018,-0.43729,0.769643,3.06964,1.78095,1.49786,-4.46781,-3.04767,2.19735,-2.07548,1.33157,-0.0679262,462.635768,-3133.03391,-459.76102299999997,-80.42884600000001,-21.480144,-88.31873300000001
990,-0.251177,-0.535149,0.910356,2.79981,1.70909,1.70676,-5.13973,-3.00575,1.63555,-1.56182,2.4673,0.117303,570.097817,-2988.114951,-318.17056599999995,-82.08264399999999,-48.793321000000006,-86.685965
991,-0.390655,-0.456828,0.80835,3.46189,1.32521,1.71928,-5.2643,-2.99696,1.82611,-2.21965,1.9305,-0.168979,719.588345,-3018.2201720000003,-414.13982000000004,-107.16619,-10.6676016,-98.71054099999999
992,0.140556,-0.464974,0.857942,3.3661,1.33008,1.68551,-3.62408,-2.74669,1.8538,-2.83807,0.431365,0.490167,215.305714,-3194.333626,-365.18029199999995,-107.2345,-14.29411,-98.264372
993,-0.221618,-0.843544,0.946341,3.69394,1.60276,1.55727,-4.6371,-2.92791,1.23571,-1.41562,0.928849,-0.00434381,420.92911799999996,-2713.035056,-281.08561100000003,-92.216517,10.789809,-91.102227
994,0.285461,-0.445244,0.913335,3.79376,1.3433,1.46178,-3.44369,-2.51495,1.02055,-4.40829,0.503264,2.66395,76.399272,-3261.507856,-311.525085,-105.01462000000001,22.553103,-95.08362000000001
995,-0.202266,-0.719918,1.1787,3.45004,1.47803,1.61111,-4.68343,-2.46621,0.836084,-1.60397,1.27273,-0.00193817,448.908636,-2836.5354820000002,-46.434353,-98.65647200000001,-6.068362799999999,-93.823044
996,0.0139126,-0.7106,0.970918,3.51938,1.2343,1.62318,-4.25412,-2.74331,1.35208,-2.1855,0.814973,0.179306,247.0071074,-2918.8908,-251.52790800000002,-111.50825999999999,-1.39506058,-99.37048200000001
997,0.0955758,-0.553154,0.980059,3.73014,1.39027,1.63199,-3.84501,-2.6807,1.52022,-2.71681,0.224343,0.621306,220.81824419999998,-3095.866246,-244.544699,-102.443129,9.173092,-96.06208000000001
998,0.17918,-0.667804,1.11412,2.97752,1.44875,1.51286,-4.05012,-2.57613,1.12077,-1.82783,1.01952,0.0935728,112.8475,-3014.930696,-111.81264,-100.894652,-27.414574,-94.076412
999,0.110325,-0.808999,0.841764,2.81826,1.31815,1.54206,-4.36365,-3.01317,1.49784,-1.8658,1.5268,0.0915381,132.570915,-2856.009801,-382.472154,-110.26713,-37.481696,-97.56380300000001
1000,-0.230185,-0.707359,1.10891,2.92831,1.23092,1.44686,-4.87178,-2.49989,0.890737,-1.87507,1.81663,-0.0129965,485.491375,-2836.779241,-112.31012,-114.10028,-25.534937000000003,-96.397932
1001,0.196124,-0.634724,0.981873,3.05117,1.37856,1.58537,-3.97749,-2.75872,1.45676,-2.07502,0.954942,0.154223,108.67186600000001,-3051.638476,-242.738733,-105.43418,-26.942397,-96.28482
1002,0.317644,-0.477944,0.837718,3.22939,1.73798,1.56272,-3.45259,-3.09289,1.75595,-1.13287,0.269576,-0.639791,45.815059999999995,-3242.544156,-392.817618,-83.548975,-16.045166,-88.567539
1003,-0.326005,-0.668279,1.19062,3.71482,1.6686,1.48926,-4.78871,-2.5111,0.869221,-1.40162,0.991527,-0.00141174,577.061025,-2841.862721,-37.062804,-88.89066600000001,15.827268000000002,-90.064821
1004,-0.228207,-0.760998,0.944211,3.27242,1.43297,1.601,-4.78925,-2.88012,1.3617,-1.75979,1.54519,-0.0154255,462.705327,-2788.6088019999997,-279.865251,-101.46655799999999,-15.478037,-94.830431
1005,0.300746,-0.642576,1.20591,3.47714,1.67168,1.74009,-3.76934,-2.47364,0.76953,-1.22551,0.468185,-0.157371,2.5935145,-3082.379324,-23.804636,-88.10626,-12.108494,-89.120651
1006,0.238965,-0.705167,0.977766,3.1302,1.6662,1.65463,-4.00012,-2.89954,1.42337,-1.54843,0.956202,-0.0694459,44.784895999999996,-3000.462633,-251.390876,-87.229369,-27.051877,-89.38359799999999
1007,0.291355,-0.633144,1.012144,2.89686,1.88557,1.50928,-3.86752,-2.89685,1.44115,-1.3091,0.955027,-0.303834,20.462121,-3085.1261560000003,-220.658074,-72.919441,-31.656949,-86.09406
1008,0.0611835,-0.878311,1.1136,3.33468,1.86688,1.54542,-4.32484,-2.6775,0.802455,-0.915874,0.984812,-0.141813,146.7333365,-2776.596789,-119.10721000000001,-76.80672000000001,-8.7064802,-86.442507
1009,0.227314,-0.830577,1.07265,3.03607,1.63859,1.39901,-4.10218,-2.71267,0.952321,-1.29475,0.89551,-0.0620502,9.3093149,-2879.4160229999998,-156.84657,-89.245088,-17.910437,-90.99977700000001
1010,0.255281,-0.663477,0.981364,3.62078,1.31026,1.45464,-3.81506,-2.63039,1.13738,-2.95702,0.238797,1.17778,31.794802,-3046.415923,-242.733574,-107.21379,13.242895,-95.294243
1011,0.22072,-0.437244,0.998454,3.09771,1.39484,1.46383,-3.42799,-2.57688,1.55375,-2.79504,0.283153,0.663633,150.12455,-3248.098356,-225.85673400000002,-103.64069,-17.499038,-94.281494
1012,-0.374715,-0.843922,1.08364,3.43749,1.36958,1.63299,-4.9515,-2.55757,0.669527,-1.44597,1.56961,-0.0601471,570.1228550000001,-2660.444778,-139.74815,-104.65789,-7.5248352,-96.43388
1013,0.351719,-0.505867,1.08077,3.55368,1.43535,1.62164,-3.47396,-2.34657,0.838948,-3.46486,0.128277,1.77743,-1.6896011999999998,-3228.909533,-145.43722,-100.673511,-0.54289039,-94.943545
1014,-0.276687,-0.854935,1.11224,3.69253,1.44701,1.52947,-4.71282,-2.54358,0.673049,-1.39819,0.978529,0.00527793,467.741487,-2683.5441650000002,-112.8558,-100.03930600000001,12.562213999999999,-93.87978100000001
1015,0.293857,-0.829102,1.14732,3.20099,1.87289,1.73886,-4.06882,-2.60951,0.706553,-0.891096,1.05884,-0.15767,-50.414966,-2901.7577979999996,-86.01608399999999,-74.373827,-26.848714,-82.72939600000001
1016,0.0458332,-0.545692,1.17348,2.91212,1.22176,1.45034,-4.17346,-2.31588,0.98877,-2.1832,1.17925,0.227787,279.5706768,-3083.791408,-48.292169,-114.76506,-26.617795,-96.795665
1017,-0.153789,-0.884173,0.853542,2.82922,1.6738,1.56342,-4.7839,-3.09349,1.33354,-1.27629,1.94608,0.00623517,356.65929900000003,-2695.704927,-374.455732,-86.005166,-39.110829,-89.35884399999999
1018,0.17056,-0.606402,0.853567,3.24779,1.44097,1.59632,-3.90802,-2.96763,1.77004,-2.14661,0.694213,0.141753,139.61417,-3070.777398,-372.027237,-101.06786199999999,-16.613948999999998,-94.76927900000001
1019,-0.335693,-0.665908,1.05163,3.69822,1.45046,1.74042,-4.90222,-2.70424,1.2125,-1.75418,1.37062,-0.0438836,591.8408029999999,-2841.324092,-173.11485,-99.650765,0.8769079999999998,-95.351578
1020,-0.202819,-0.802526,0.783871,2.89842,1.63014,1.41737,-4.80528,-3.2111,1.61145,-1.48332,1.75262,-0.00446302,427.94266899999997,-2756.947674,-443.896871,-89.42786,-26.830425,-90.923664
1021,-0.333938,-0.828855,1.10454,3.82877,1.40079,1.66474,-4.79736,-2.5573,0.715911,-1.45079,1.05954,-0.0353149,530.732488,-2688.090745,-120.09704,-101.69447000000001,12.833476999999998,-96.105583
1022,-0.284426,-0.617874,1.12039,3.2235,1.64011,1.55276,-4.938,-2.63898,1.17601,-1.60897,1.69494,0.013559,564.4349860000001,-2903.845426,-107.00793,-89.26332000000001,-15.943213,-90.41708700000001
1023,0.184541,-0.486193,1.12887,3.20505,1.70518,1.44701,-3.59466,-2.59557,1.27802,-1.34748,0.295841,-0.450821,165.304719,-3189.914207,-101.05090000000001,-85.5744,-10.949075800000001,-90.018775
1024,-0.0961004,-0.430518,0.89016,3.3241,1.24972,1.71926,-4.36453,-2.64753,1.80795,-2.64141,1.19857,0.0664188,451.6240604,-3143.8319819999997,-331.04758,-112.36315,-17.795565,-101.063141
